"RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation"
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",47,"B","P",267,267,2016,8,12,1009,NA,30,"D",60.783,-2.169,60.758,-2.205,"50E7",130,"V","74SC0245",1,1,"P",4.6,NA,NA,3408,425,28,NA,4.5,1100,86,20,186,0.7,NA,222,3.7,-9,308,0.1,NA,-9,250,11,230,2,11.6,9.1,35.19,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230322
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",47,"B","P",266,266,2016,8,12,809,NA,15,"D",60.916,-1.873,60.904,-1.888,"50E8",137,"V","74SC0244",1,1,"P",4.7,NA,NA,1549,440,28,NA,4.5,1100,83,20,186,0.7,NA,213,3.4,-9,207,0,NA,-9,234,9,230,3,11.5,9.2,35.2,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230322
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",47,"B","P",265,265,2016,8,12,608,NA,30,"D",60.958,-1.577,60.929,-1.586,"50E8",135,"V","74SC0243",1,1,"P",4.6,NA,NA,3335,435,28,NA,4.5,1100,84,20,186,0.7,NA,190,3.6,-9,130,0.1,NA,-9,190,7,195,2,11.4,9.2,35.2,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230322
"HH","NS-IBTS",3,"GB-SCT","748S","GOV",47,"B","P",264,264,2016,8,12,422,NA,15,"D",61.168,-1.493,61.162,-1.523,"51E8",185,"V","74SC0242",1,1,"P",4.5,NA,NA,1702,570,28,NA,4.5,1100,87,20,186,0.7,NA,250,3.7,-9,4,0.3,NA,-9,240,7,240,2,11.2,9.5,35.22,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20230322
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60367,368,2017,8,19,1106,NA,30,"D",59.6624,3.18,59.6961,3.172,"48F3",146,"V","772",1,1,"C",3.3,NA,NA,3791,392,NA,NA,4.4,1075,80.4,22.6,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.5,8.6,34.91,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",6,7,2017,8,5,1056,NA,30,"D",52.698,4.2052,52.727,4.2235,"34F4",22,"V",NA,1,1,"R",5.6,NA,NA,3445,150,NA,NA,-9,NA,58.7,17,NA,-9,NA,29,3.7,-9,183,0.1,NA,-9,330,12,330,1,19,17,34.5,31.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",5,8,2017,8,5,1500,NA,30,"D",52.6915,3.4097,52.658,3.4135,"34F3",27,"V",NA,1,1,"R",5.5,NA,NA,3680,150,NA,NA,-9,NA,59.2,18.9,NA,-9,NA,181,4,-9,25,0.6,NA,-9,300,18,300,1,18.3,16.5,35.35,31.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",4,9,2017,8,5,1841,NA,30,"D",52.8032,2.7535,52.8252,2.7142,"34F2",38,"V",NA,1,1,"R",5.3,NA,NA,3586,180,NA,NA,-9,NA,62,18.4,NA,-9,NA,323,3.9,-9,176,0.8,NA,-9,300,12,300,1,18,16.2,34.88,31.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",9,12,2017,8,6,412,NA,30,"D",53.8387,2.624,53.8495,2.573,"36F2",70,"V",NA,1,1,"R",4.7,NA,NA,3563,280,NA,NA,-9,NA,74.5,20.8,NA,-9,NA,290,3.8,-9,112,0.3,NA,-9,290,20,310,1.5,16,13.2,36.64,31.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",10,13,2017,8,6,820,NA,30,"D",53.7633,3.4933,53.7957,3.4802,"36F3",34,"V",NA,1,1,"R",5.2,NA,NA,3660,180,NA,NA,-9,NA,62.6,18.6,NA,-9,NA,335,4,-9,161,0.4,NA,-9,290,12,310,1.5,17.7,15.9,34.5,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",11,14,2017,8,6,1325,NA,30,"D",53.809,4.5378,53.7918,4.4895,"36F4",40,"V",NA,1,1,"R",5,NA,NA,3734,180,NA,NA,-9,NA,67.6,19.4,NA,-9,NA,238,4,-9,251,0.2,NA,-9,280,14,300,1.5,18,16.1,34.43,30.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",12,15,2017,8,6,1725,NA,30,"D",53.7465,5.3205,53.7427,5.2662,"36F5",32,"V",NA,1,1,"R",5.4,NA,NA,3579,150,NA,NA,-9,NA,57.3,17.4,NA,-9,NA,261,3.9,-9,81,0.7,NA,-9,250,10,359,1.5,18.5,16.5,35.06,31.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",21,18,2017,8,7,357,NA,27,"D",54.9203,7.016,54.9305,7.0625,"38F7",28,"V",NA,1,1,"R",5.4,NA,NA,3143,150,NA,NA,-9,NA,57.7,18.2,NA,-9,NA,58,3.8,-9,114,1.4,NA,-9,180,14,290,1.5,17.3,15.5,33.99,30.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",20,19,2017,8,7,803,NA,30,"D",54.5765,6.391,54.5578,6.3448,"38F6",40,"V",NA,1,1,"R",5.2,NA,NA,3694,180,NA,NA,-9,NA,63.2,19.1,NA,-9,NA,237,4,-9,99,1.1,NA,-9,200,22,230,1.5,18,16.2,34.49,31.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",19,20,2017,8,7,1202,NA,30,"D",54.6457,5.5378,54.6132,5.5298,"38F5",44,"V",NA,1,1,"R",5.2,NA,NA,3596,190,NA,NA,-9,NA,64,19.5,NA,-9,NA,189,3.9,-9,258,0.5,NA,-9,230,22,230,1.5,17.4,15.6,34.58,31.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",18,21,2017,8,7,1648,NA,30,"D",54.7705,4.9172,54.7637,4.8613,"38F4",44,"V",NA,1,1,"R",5.2,NA,NA,3676,190,NA,NA,-9,NA,64,18.6,NA,-9,NA,257,4,-9,34,0.1,NA,-9,250,12,230,1.5,17.4,13.1,34.65,31.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",17,25,2017,8,8,408,NA,30,"D",54.5967,3.339,54.586,3.3933,"38F3",42,"V",NA,1,1,"R",5.3,NA,NA,3653,180,NA,NA,-9,NA,63.5,18.4,NA,-9,NA,106,3.9,-9,264,0.2,NA,-9,NA,0,NA,0,17,11.1,34.78,31.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",16,26,2017,8,8,726,NA,30,"D",54.5097,2.7205,54.519,2.6647,"38F2",27,"V",NA,1,1,"R",5.4,NA,NA,3783,150,NA,NA,-9,NA,57.5,18.1,NA,-9,NA,284,4.1,-9,91,0.9,NA,-9,NA,NA,NA,-9,17.3,15.6,34.77,31.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",15,28,2017,8,8,1403,NA,31,"D",54.8068,1.266,54.7777,1.2958,"38F1",38,"V",NA,1,1,"R",5.5,NA,NA,3723,170,NA,NA,-9,NA,57.9,17.4,NA,-9,NA,144,3.9,-9,223,0.3,NA,-9,50,22,50,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",25,32,2017,8,9,410,NA,30,"D",55.7033,2.7832,55.7297,2.7493,"40F2",72,"V",NA,1,1,"R",4.9,NA,NA,3591,290,NA,NA,-9,NA,75.3,20.5,NA,-9,NA,334,3.9,-9,215,0.2,NA,-9,10,15,30,2,16.3,7.3,34.92,31.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",26,33,2017,8,9,913,NA,30,"D",55.5652,3.7623,55.5865,3.7158,"40F3",37,"V",NA,1,1,"R",5.3,NA,NA,3766,185,NA,NA,-9,NA,63.3,18.1,NA,-9,NA,312,4.1,-9,81,0.4,NA,-9,20,20,30,1.5,16.6,10.3,34.76,31.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",27,34,2017,8,9,1317,NA,30,"D",55.5052,4.5808,55.5335,4.548,"40F4",32,"V",NA,1,1,"R",5.3,NA,NA,3709,165,NA,NA,-9,NA,62.3,17.8,NA,-9,NA,335,4,-9,268,0.5,NA,-9,330,20,20,1.5,16.5,12.9,34.87,31.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",28,35,2017,8,9,1731,NA,30,"D",55.7265,5.2903,55.7567,5.2732,"40F5",53,"V",NA,1,1,"R",4.9,NA,NA,3502,230,NA,NA,-9,NA,71.9,19.6,NA,-9,NA,340,3.8,-9,306,0,NA,-9,330,10,359,1.5,16.6,8.9,34.86,31.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",30,38,2017,8,10,359,NA,29,"D",55.6652,7.1687,55.6178,7.1872,"40F7",31,"V",NA,1,1,"R",5.3,NA,NA,5470,160,NA,NA,-9,NA,58.4,17.5,NA,-9,NA,162,6.1,-9,324,0.7,NA,-9,350,16,0,1.7,17,15.3,33.63,30.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",29,40,2017,8,10,717,NA,30,"D",55.6783,6.7705,55.6953,6.7217,"40F6",36,"V",NA,1,1,"R",5,NA,NA,3607,175,NA,NA,-9,NA,63.7,18.4,NA,-9,NA,303,3.9,-9,8,0.4,NA,-9,330,18,0,2,17.2,15.5,34.47,31.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",39,42,2017,8,10,1504,NA,30,"D",56.6012,6.9087,56.5915,6.9647,"42F6",39,"V",NA,1,1,"R",5.2,NA,NA,3605,180,NA,NA,-9,NA,63.9,18.3,NA,-9,NA,105,3.9,-9,255,0.1,NA,-9,340,18,340,2,16.7,12.9,34.37,30.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"GB","74E9","GOV",40,NA,"P",38,46,2017,8,11,349,NA,30,"D",56.7743,5.6828,56.7748,5.7425,"42F5",56,"V",NA,1,1,"R",4.8,NA,NA,3656,250,NA,NA,-9,NA,73.5,19.9,NA,-9,NA,83,3.9,-9,258,0.2,NA,-9,250,10,330,1,16.3,8.5,34.89,31.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60253,254,2017,7,26,421,NA,30,"D",59.6932,1.3668,59.7262,1.3825,"48F1",111,"V","736",1,1,"C",3.3,NA,NA,3780,321,NA,NA,4.4,1075,69.7,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,13.8,8.1,35.19,35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60251,252,2017,7,25,1623,NA,30,"D",59.206,1.6213,59.2263,1.5669,"47F1",114,"V","735",1,1,"C",3.1,NA,NA,3845,328,NA,NA,4.4,1075,73,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.2,8.1,35.12,35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60250,251,2017,7,25,1312,NA,30,"D",59.3217,2.2883,59.2899,2.3128,"47F2",127,"V","734",1,1,"C",3,NA,NA,3811,354,NA,NA,4.4,1075,73.3,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.4,8.2,34.86,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60248,249,2017,7,25,753,NA,30,"D",59.7403,2.4074,59.7114,2.3751,"48F2",119,"V","733",1,1,"C",3.9,NA,NA,3699,338,NA,NA,4.4,1075,74.2,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.2,8.4,35.02,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60247,248,2017,7,25,422,NA,30,"D",59.6849,3.1867,59.7184,3.178,"48F3",150,"V","732",1,1,"C",2.9,NA,NA,3767,399,NA,NA,4.4,1075,81.5,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.9,8.8,34.61,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60246,247,2017,7,24,1712,NA,30,"D",59.2133,3.3375,59.2462,3.3365,"47F3",157,"V","731",1,1,"C",3,NA,NA,3676,413,NA,NA,4.4,1075,81.8,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,15.1,8.6,33.92,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60245,246,2017,7,24,1417,NA,30,"D",58.8647,3.1715,58.8986,3.174,"46F3",110,"V","730",1,1,"C",3.5,NA,NA,3775,320,NA,NA,4.4,1075,74.3,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.4,8.2,34.8,35.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60244,245,2017,7,24,1123,NA,27,"D",58.6823,3.6246,58.7122,3.6214,"46F3",168,"V","729",1,1,"C",3.7,NA,NA,3332,436,NA,NA,4.4,1075,84.8,-9,NA,0.8,NA,NA,3.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,15,8.3,33.39,35.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60243,244,2017,7,24,743,NA,29,"D",58.2626,3.3687,58.2523,3.4305,"45F3",99,"V","728",1,1,"C",3.3,NA,NA,3813,298,NA,NA,4.4,1075,71.9,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.4,7.9,34.92,35.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60242,243,2017,7,24,417,NA,30,"D",58.2545,2.6125,58.2276,2.6498,"45F2",71,"V","727",1,1,"C",3.8,NA,NA,3719,242,NA,NA,4.4,1075,67.5,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.7,8.2,34.75,34.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60240,241,2017,7,23,1530,NA,30,"D",58.7857,2.4973,58.7543,2.5259,"46F2",110,"V","726",1,1,"C",3.3,NA,NA,3867,319,NA,NA,4.4,1075,75.6,-9,NA,0.8,NA,NA,4.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.2,7.9,35.04,35.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60238,239,2017,7,23,1020,NA,30,"D",58.7578,1.621,58.7883,1.6385,"46F1",110,"V","725",1,1,"C",3.1,NA,NA,3544,320,NA,NA,4.4,1075,71.9,-9,NA,0.8,NA,NA,3.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.5,7.9,34.93,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60236,237,2017,7,23,430,NA,24,"D",58.7508,0.551,58.7506,0.6049,"46F0",138,"V","724",1,1,"C",2.8,NA,NA,3126,375,NA,NA,4.4,1075,80.6,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.3,8,34.96,35.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60235,236,2017,7,22,1722,NA,30,"D",58.2341,0.7339,58.264,0.7658,"45F0",153,"V","723",1,1,"C",2.8,NA,NA,3826,405,NA,NA,4.4,1075,78.6,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.8,7.8,34.85,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60234,235,2017,7,22,1429,NA,30,"D",58.1924,1.2368,58.228,1.2284,"45F1",135,"V","722",1,1,"C",3,NA,NA,3991,369,NA,NA,4.4,1075,76.1,-9,NA,0.8,NA,NA,4.3,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.9,8,34.83,35.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60233,234,2017,7,22,1056,NA,21,"D",57.8627,0.6797,57.8775,0.645,"44F0",135,"V","721",1,1,"C",3.6,NA,NA,2639,369,NA,NA,4.4,1075,77.2,-9,NA,0.8,NA,NA,3.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.4,8.3,34.93,35.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60232,233,2017,7,22,723,NA,30,"D",57.7355,1.2565,57.768,1.2806,"44F1",83,"V","720",1,1,"C",2.6,NA,NA,3893,266,NA,NA,4.4,1075,72.3,-9,NA,0.8,NA,NA,4.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.6,8.3,34.8,34.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60231,232,2017,7,22,424,NA,30,"D",57.3323,1.2148,57.364,1.2337,"43F1",89,"V","719",1,1,"C",3.1,NA,NA,3708,278,NA,NA,4.4,1075,69.3,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.8,7.8,34.77,34.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60230,231,2017,7,21,1748,NA,30,"D",57.3656,2.3147,57.3341,2.341,"43F2",79,"V","718",1,1,"C",3.1,NA,NA,3846,258,NA,NA,4.4,1075,69,-9,NA,0.8,NA,NA,4.1,-9,NA,-9,NA,-9,NA,NA,NA,-9,15.1,8,34.85,34.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60229,230,2017,7,21,1716,NA,4,"D",57.3922,2.2881,57.388,2.2918,"43F2",81,"I",NA,1,1,"C",1.8,NA,NA,518,261,NA,NA,4.4,1075,76.9,-9,NA,0.8,NA,NA,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60228,229,2017,7,21,1435,NA,29,"D",57.6558,2.1567,57.6286,2.1966,"44F2",84,"V","717",1,1,"C",3.1,NA,NA,3861,268,NA,NA,4.4,1075,69.7,-9,NA,0.8,NA,NA,4.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,15,8.1,34.79,34.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60227,228,2017,7,21,1109,NA,30,"D",57.7417,2.8088,57.7766,2.8069,"44F2",67,"V","716",1,1,"C",3.2,NA,NA,3889,233,NA,NA,4.4,1075,66.2,-9,NA,0.8,NA,NA,4.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.5,8.4,34.77,34.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"NO","58UO","GOV",60,NA,"P",60224,225,2017,7,21,629,NA,30,"D",57.611,3.52,57.6201,3.4568,"44F3",77,"V","715",1,1,"C",3.2,NA,NA,3913,254,NA,NA,4.4,1075,70.9,-9,NA,0.8,NA,NA,4.2,-9,NA,-9,NA,-9,NA,NA,NA,-9,14.6,8.1,34.65,34.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",61,30,2017,7,26,857,NA,30,"D",55.0898,5.6963,55.1024,5.6445,"39F5",44,"V","62",1,1,"R",5.7,NA,NA,3576,330,20,2,4.5,1250,61.6,18.9,172,0.7,NA,294,3.9,4.5,NA,-9,NA,-9,345,3,NA,-9,16.9,11.6,34.43,34.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",60,29,2017,7,26,526,NA,30,"D",55.1395,6.2011,55.1289,6.1463,"39F6",47,"V","59",1,1,"R",5.2,NA,NA,3682,300,20,2,4.5,1250,74.6,21.4,172,0.7,NA,251,4,3.7,NA,-9,NA,-9,43,4,NA,-9,17.3,13.5,34.43,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",57,28,2017,7,25,1418,NA,30,"D",55.3178,7.5637,55.3234,7.5064,"39F7",25,"V","58",1,1,"R",5.6,NA,NA,3687,200,20,2,4.5,1250,58.2,18,172,0.7,NA,276,4,3.6,NA,-9,NA,-9,19,10,NA,-9,17.1,16.3,32.21,32.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",55,27,2017,7,24,1017,NA,30,"D",54.2927,3.1284,54.3078,3.1794,"37F3",52,"V","56",1,1,"R",4.7,NA,NA,3715,300,20,2,4.5,1250,64.9,19.9,172,0.7,NA,59,4,3.2,NA,-9,NA,-9,55,4,NA,-9,16.8,12,34.52,34.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",53,26,2017,7,24,721,NA,30,"D",54.1401,2.6251,54.1419,2.6815,"37F2",65,"V","54",1,1,"R",4.4,NA,NA,3680,330,20,2,4.5,1250,72,20.3,172,0.7,NA,87,4,2.9,NA,-9,NA,-9,32,3,NA,-9,15.8,12.9,34.53,34.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",52,25,2017,7,24,429,NA,30,"D",53.8483,2.5888,53.8332,2.6396,"36F2",71,"V","51",1,1,"R",4.3,NA,NA,3734,320,20,2,4.5,1250,72.7,20.3,172,0.7,NA,117,4,3.8,NA,-9,NA,-9,319,4,NA,-9,15.5,14.2,34.54,34.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",49,24,2017,7,23,1546,NA,30,"D",53.444,0.6747,53.4726,0.6726,"35F0",88,"V","50",1,1,"R",-9,NA,NA,3182,460,20,2,4.5,1250,69.2,19.9,172,0.7,NA,353,3.4,5.9,NA,-9,NA,-9,320,4,NA,-9,15.9,15.2,34,34.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",47,23,2017,7,23,1058,NA,30,"D",53.4124,1.5695,53.4453,1.5822,"35F1",27,"V","48",1,1,"R",4.8,NA,NA,3756,230,20,2,4.5,1250,57.3,17.6,172,0.7,NA,9,4,2.9,NA,-9,NA,-9,339,3,NA,-9,15.8,15.8,34.48,34.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",46,22,2017,7,23,807,NA,30,"D",53.1939,1.8461,53.2188,1.8093,"35F1",36,"I",NA,1,1,"R",5.3,NA,NA,3693,270,20,2,4.5,1250,65,20.2,172,0.7,NA,318,4,5.2,NA,-9,NA,-9,45,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",45,21,2017,7,23,526,NA,30,"D",53.1665,2.2395,53.1902,2.2059,"35F2",42,"V","44",1,1,"R",5.1,NA,NA,3463,300,20,2,4.5,1250,68.5,19.8,172,0.7,NA,321,3.7,5.3,NA,-9,NA,-9,175,2,NA,-9,16.9,16.9,34.33,34.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",40,20,2017,7,22,1250,NA,30,"D",52.6113,2.5058,52.5959,2.4572,"34F2",49,"V","41",1,1,"R",4.4,NA,NA,3700,280,20,2,4.5,1250,67.6,19,172,0.7,NA,241,4,5.3,NA,-9,NA,-9,194,6,NA,-9,17.2,17,34.16,34.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
"HH","NS-IBTS",3,"DK","26D4","GOV",60,NA,"P",38,19,2017,7,22,921,NA,30,"D",52.2222,2.3662,52.2557,2.3595,"33F2",43,"V","37",1,1,"R",-9,NA,NA,3761,300,20,2,4.5,1250,70.1,20.1,172,0.7,NA,353,4,5,NA,-9,NA,-9,215,7,NA,-9,17.5,17.5,34.85,34.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20211029
